Time,Category level 0,Category level 1,Category level 2,Unique SKUs Listed,Unique SKUs Sold,# of sold SKU items,Price before Discount (includ. VAT) (EUR),Discount Value (EUR),Item COGS (net VAT) (EUR),"Waste, # of items"
2023-07-06,Grocery Food,🍬 Sweet Snacks,Wafers,20,13,53,65.067456,1.820605,39.9968,0
2023-08-20,Grocery Food,❄️ Frozen Products,Frozen Meals,21,11,24,103.8464,8.304314,65.97745,0
2023-07-02,Grocery Food,🍷 Wine,Red Wine,64,8,13,94.784751,6.342281,57.92925,0
2023-08-20,Grocery Food,❄️ Frozen Products,Frozen Fish & Seafood,3,0,0,0,0,0,0
2023-07-02,Grocery Food,🍬 Sweet Snacks,Wafers,20,12,64,74.260279,4.932434,46.22946,0
2023-08-30,Grocery Food,❄️ Frozen Products,Frozen Pizza,9,6,11,48.065481,5.314749,30.88666,0
2023-09-01,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,40,15,28,51.018376,4.865049,28.43067,0
2023-07-29,Grocery Food,🧑‍🍳 Pantry,More Pantry,8,0,0,0,0,0,0
2023-08-11,Grocery Food,🍺 Beer & Cider,Non-Alcoholic Beer & Cider,11,5,19,30.268607,2.024521,17.80325,2
2023-08-05,Grocery Food,🍦 Ice Cream,Multi-packs,10,10,27,166.116147,11.972194,108.83649,0
2023-09-05,Grocery Food,🧑‍🍳 Pantry,"Sugar, Flour & Baking",46,16,39,34.02357,2.026197,20.52636,5
2023-09-21,Grocery Food,🥤 Beverages,More Beverages,0,0,0,0,0,0,0
2023-09-05,Grocery Food,🥤 Beverages,Bitters & Tonic,17,9,24,42.534005,0.80725,26.04192,0
2023-08-16,Grocery Food,🧑‍🍳 Pantry,Pasta & Noodles,24,10,27,45.138583,2.970603,26.17417,0
2023-07-04,Grocery Food,❄️ Frozen Products,Frozen Vegetables,14,6,8,19.980357,0.902873,12.35743,0
2023-08-24,Grocery Food,🥤 Beverages,Kombucha,0,0,0,0,0,0,0
2023-07-02,Grocery Food,🥤 Beverages,Soft Drinks,62,51,536,728.100198,35.803749,517.12028,0
2023-07-08,Grocery Food,🍦 Ice Cream,Large,35,28,122,1036.184383,80.428655,647.01833,0
2023-07-16,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,43,14,36,66.171499,1.617697,42.86219,0
2023-08-03,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,41,9,23,39.186104,4.002089,22.76804,0
2023-07-12,Grocery Food,💧 Water & Flavoured Water,Flavoured Still water,13,9,31,43.86159,0.553599,26.91829,0
2023-09-01,Grocery Food,🍦 Ice Cream,Multi-packs,12,11,30,197.93563,15.435626,126.74586,0
2023-08-06,Grocery Food,🥤 Beverages,Iced Tea,28,21,79,111.465877,3.803015,69.42798,0
2023-09-06,Grocery Food,🥘 Instant Meals,Instant Meals,13,4,5,20.444845,0,13.25843,3
2023-09-04,Grocery Food,🥤 Beverages,Soft Drinks,62,46,312,544.767546,19.137841,367.43549,1
2023-07-06,Grocery Food,🍦 Ice Cream,Singles,3,3,50,59.805457,2.922654,36.72696,0
2023-08-09,Grocery Food,"☕️ Coffee, Tea & Cocoa",Ground Coffee,14,3,4,15.640995,0.905786,9.03562,2
2023-08-27,Grocery Food,❄️ Frozen Products,Frozen Pizza,9,8,21,93.058274,10.566012,58.11916,0
2023-07-02,Grocery Food,🍷 Wine,Rose Wine,38,11,21,164.010976,13.773438,100.59857,0
2023-08-18,Grocery Food,❄️ Frozen Products,Frozen Potatoes,6,4,9,23.256029,1.609581,13.20425,0
2023-08-20,Grocery Food,🧑‍🍳 Pantry,Cereal & Muesli,43,14,34,76.178834,3.345187,49.22318,0
2023-07-18,Grocery Food,🍦 Ice Cream,Singles,4,4,39,76.820237,2.306365,44.81031,0
2023-09-13,Grocery Food,🥃 Spirits,Whiskey & Bourbon,17,5,6,148.194797,4.474777,77.94241,0
2023-09-20,Grocery Food,🥃 Spirits,Whiskey & Bourbon,17,5,7,146.676112,2.917306,84.56587,0
2023-07-20,Grocery Food,🍬 Sweet Snacks,Pralines / More Chocolate,51,10,24,40.738463,3.436406,27.06171,0
2023-08-04,Grocery Food,🥃 Spirits,Rum,12,3,3,48.052521,4.760378,28.44098,0
2023-07-15,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,43,13,28,47.294168,3.972535,30.49306,0
2023-07-19,Grocery Food,🥤 Beverages,Kombucha,2,1,1,3.559368,0.712279,1.92032,0
2023-07-12,Grocery Food,🥃 Spirits,Rum,12,2,5,82.035658,4.741957,49.57943,0
2023-07-26,Grocery Food,"☕️ Coffee, Tea & Cocoa",Tea,41,10,14,33.513177,1.687233,18.91823,0
2023-07-08,Grocery Food,🍬 Sweet Snacks,Chocolate Tablets,72,24,48,86.176578,4.89302,54.29036,0
2023-09-27,Grocery Food,🥃 Spirits,Gin,11,4,6,111.490442,0,56.12711,0
2023-08-16,Grocery Food,🥃 Spirits,Tequila & Mezcal,4,1,1,16.208634,0,9.76084,0
2023-07-31,Grocery Food,🍬 Sweet Snacks,Candies,9,3,4,7.732228,0.16818,5.19939,0
2023-09-26,Grocery Food,🥤 Beverages,Nectar Drinks,6,6,9,32.760432,0.573121,18.59127,0
2023-08-02,Grocery Food,🍬 Sweet Snacks,Chocolate Tablets,72,22,32,61.091867,3.35977,38.61713,47
2023-08-25,Grocery Food,💧 Water & Flavoured Water,Sparkling water,16,14,280,248.373952,0,138.70586,0
2023-09-04,Grocery Food,❄️ Frozen Products,Frozen Meals,20,11,16,56.301804,2.837932,34.96073,0
2023-09-09,Grocery Food,🧑‍🍳 Pantry,Pasta & Noodles,23,12,23,56.830355,4.769269,29.73341,1
2023-07-22,Grocery Food,🍦 Ice Cream,Cups,13,12,63,247.754087,11.721673,156.31246,0
2023-08-06,Grocery Food,💧 Water & Flavoured Water,Still Water,25,23,618,631.788032,32.63692,335.56735,0
2023-08-10,Grocery Food,🥘 Instant Meals,Cup Meals,8,3,6,9.2929,0.566394,5.06114,0
2023-08-14,Grocery Food,🥤 Beverages,Iced Tea,26,21,65,97.4447,4.654197,60.93359,0
2023-09-15,Grocery Food,🍦 Ice Cream,Cups,9,5,13,70.593197,3.251308,30.52124,0
2023-07-22,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,42,13,33,59.603975,3.131353,36.74467,0
2023-08-02,Grocery Food,"☕️ Coffee, Tea & Cocoa",Instant Coffee,4,2,2,7.594943,0.314092,4.94928,0
2023-08-12,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,42,12,29,47.196939,2.43965,28.92563,0
2023-09-26,Grocery Food,"☕️ Coffee, Tea & Cocoa",Coffee Beans,8,3,3,39.509191,0,25.86085,0
2023-07-31,Grocery Food,🍷 Wine,Bio & Organic Wine,4,1,1,10.73718,0,5.79512,0
2023-09-26,Grocery Food,🍺 Beer & Cider,Non-Alcoholic Beer & Cider,9,5,26,32.826794,0.482629,21.38449,0
2023-07-18,Grocery Food,❄️ Frozen Products,Frozen Vegetables,13,10,24,52.734886,7.916504,33.59206,0
2023-07-22,Grocery Food,💧 Water & Flavoured Water,Flavoured Still water,13,11,58,87.888582,2.234077,53.1966,0
2023-08-09,Grocery Food,"☕️ Coffee, Tea & Cocoa",Cocoa & Powder Drinks,4,2,2,6.87023,0,4.27964,0
2023-07-10,Grocery Food,🍿 Salty Snacks,Bio & Special Nutrition Snacks,4,3,4,4.942579,0,3.0977,0
2023-08-23,Grocery Food,🥤 Beverages,Sports & Functional Drinks,3,3,13,25.098836,0.704558,14.79895,2
2023-07-16,Grocery Food,🍿 Salty Snacks,Popcorn,9,7,44,39.250588,2.300857,25.60415,0
2023-09-08,Grocery Food,🥫 Canned Goods & Preserves,Pickled Vegetable,6,3,5,16.705518,1.238565,10.31011,0
2023-08-09,Grocery Food,🍷 Wine,Bio & Organic Wine,4,1,1,10.713758,0,5.78248,0
2023-08-03,Grocery Food,❄️ Frozen Products,Frozen Meals,21,7,11,51.317689,9.766714,32.93839,0
2023-07-03,Grocery Food,🥃 Spirits,Whiskey & Bourbon,17,2,2,26.040626,0,14.95045,0
2023-08-06,Grocery Food,❄️ Frozen Products,Frozen Desserts,5,3,4,23.507347,3.243511,14.5208,0
2023-08-31,Grocery Food,🍬 Sweet Snacks,"Chewing Gum, Mints & Drops",6,5,9,11.174431,0.364318,7.5511,0
2023-07-23,Grocery Food,🧑‍🍳 Pantry,Spices & Flavouring,41,15,27,29.068526,2.774514,17.89751,0
2023-09-18,Grocery Food,💧 Water & Flavoured Water,Flavoured Sparkling water,1,1,9,11.39199,0,6.06727,0
2023-08-18,Grocery Food,🥃 Spirits,Vodka,10,3,5,55.657963,2.446726,34.6691,0
2023-09-11,Grocery Food,❄️ Frozen Products,Frozen Fish & Seafood,7,2,2,11.886228,0,7.72867,0
2023-08-29,Grocery Food,"☕️ Coffee, Tea & Cocoa",Ground Coffee,14,5,7,30.350369,0,19.85477,0
2023-09-22,Grocery Food,🍿 Salty Snacks,Popcorn,8,8,42,37.522075,2.532066,24.85726,0
2023-09-03,Grocery Food,❄️ Frozen Products,Frozen Vegetables,8,7,11,24.264017,1.353726,14.92131,0
2023-07-18,Grocery Food,🧑‍🍳 Pantry,More Pantry,8,1,1,3.841922,0,2.20926,0
2023-08-25,Grocery Food,🍺 Beer & Cider,National Favourites,14,10,237,195.683589,13.176131,120.96486,0
2023-09-25,Grocery Food,🧑‍🍳 Pantry,Gluten Free Flour & Baking,5,1,1,7.042466,0,4.66747,0
2023-08-05,Grocery Food,🧑‍🍳 Pantry,Oil & Vinegar,13,5,10,31.374005,4.179163,21.14618,0
2023-09-24,Grocery Food,🥘 Instant Meals,Instant Pasta & Noodles,4,4,14,33.544151,3.799803,22.34118,0
2023-08-23,Grocery Food,🍬 Sweet Snacks,Chocolate Tablets,70,29,41,86.043024,3.806226,53.02437,0
2023-09-01,Grocery Food,🍷 Wine,White Wine,87,26,69,543.461287,30.402525,343.54363,0
2023-09-13,Grocery Food,🥃 Spirits,Liqueurs,8,0,0,0,0,0,0
2023-09-05,Grocery Food,🍷 Wine,Red Wine,97,6,6,52.178626,3.19671,30.9197,0
2023-09-05,Grocery Food,🍬 Sweet Snacks,"Chewing Gum, Mints & Drops",6,1,1,0.906138,0,0.59131,0
2023-09-23,Grocery Food,🍦 Ice Cream,Multi-packs,12,8,28,192.576841,11.688249,93.09496,0
2023-07-01,Grocery Food,🥃 Spirits,Cocktails & Mixers,15,7,14,37.343157,0.48813,20.37678,0
2023-07-16,Grocery Food,🥘 Instant Meals,Instant Soups,13,7,15,20.444184,1.368351,11.93611,0
2023-08-27,Grocery Food,💧 Water & Flavoured Water,Flavoured Sparkling water,1,0,0,0,0,0,0
2023-08-29,Grocery Food,🥃 Spirits,Liqueurs,8,1,2,35.218816,0,20.69648,0
2023-07-28,Grocery Food,🍬 Sweet Snacks,Candies,9,4,10,15.652669,1.246941,10.90212,0
2023-09-25,Grocery Food,🍷 Wine,Red Wine,95,7,19,156.552472,6.046176,100.6157,0
2023-08-31,Grocery Food,🍷 Wine,White Wine,87,16,41,252.713,8.504794,151.48537,0
2023-07-29,Grocery Food,🍷 Wine,Rose Wine,47,10,16,119.292974,5.136437,75.75013,0
2023-07-03,Grocery Food,🧑‍🍳 Pantry,Gluten Free Pasta,4,1,2,7.062344,1.413276,3.93294,0
2023-07-09,Grocery Food,🧑‍🍳 Pantry,Gluten Free Pasta,4,0,0,0,0,0,0
2023-07-03,Grocery Food,🍿 Salty Snacks,More Snacks,32,25,71,69.874399,2.570142,42.91449,0
2023-08-08,Grocery Food,🧑‍🍳 Pantry,Rice & Grains,14,4,6,10.800356,0,6.53397,0
2023-08-06,Grocery Food,❄️ Frozen Products,Frozen Fish & Seafood,4,3,4,31.170142,7.610089,23.11001,0
2023-07-29,Grocery Food,🍺 Beer & Cider,National Favourites,14,12,261,224.939646,-2.987381,142.50689,0
2023-07-20,Grocery Food,🥤 Beverages,More Beverages,0,0,0,0,0,0,0
2023-09-10,Grocery Food,🥤 Beverages,Bitters & Tonic,17,9,30,53.561262,5.011215,30.6732,0
2023-08-17,Grocery Food,🍿 Salty Snacks,Rice & Corn Cakes,14,7,27,38.545431,3.366375,25.21807,0
2023-09-13,Grocery Food,🍿 Salty Snacks,Chips,74,60,225,357.489217,15.386068,254.73716,0
2023-07-23,Grocery Food,❄️ Frozen Products,Frozen Pastry,7,2,2,9.683428,1.976003,5.4031,0
2023-09-21,Grocery Food,❄️ Frozen Products,Frozen Meat & Poultry,2,2,3,17.053631,2.98343,11.08476,0
2023-09-27,Grocery Food,"☕️ Coffee, Tea & Cocoa",Instant Coffee,4,2,11,5.706378,0.20904,3.51026,1
2023-07-10,Grocery Food,🥫 Canned Goods & Preserves,Canned Fish,35,16,35,85.727264,3.726129,54.81292,0
2023-09-17,Grocery Food,❄️ Frozen Products,Frozen Potatoes,5,3,6,18.316266,0.866065,10.57406,0
2023-08-19,Grocery Food,🍷 Wine,Rose Wine,47,10,21,151.096122,15.000956,96.69887,0
2023-09-27,Grocery Food,🥃 Spirits,Tequila & Mezcal,4,0,0,0,0,0,0
2023-07-24,Grocery Food,🍬 Sweet Snacks,Dried Fruits,10,2,4,14.627494,1.565199,9.81603,0
2023-07-28,Grocery Food,💧 Water & Flavoured Water,Still Water,25,17,519,542.796868,20.088938,280.75716,0
2023-08-05,Grocery Food,"☕️ Coffee, Tea & Cocoa",Instant Coffee,4,2,16,8.346213,0.209967,4.8878,0
2023-08-04,Grocery Food,🍷 Wine,Sparkling Wine,25,5,24,252.019018,19.304288,173.25832,0
2023-09-10,Grocery Food,🍬 Sweet Snacks,Chocolate Bars,30,20,102,113.863756,5.451064,72.50541,0
2023-09-02,Grocery Food,🧑‍🍳 Pantry,Spices & Flavouring,38,9,12,17.59404,3.18018,10.96092,8
2023-07-31,Grocery Food,🍬 Sweet Snacks,Cereal Bars,25,13,56,69.934519,1.215759,45.06819,0
2023-08-04,Grocery Food,🧑‍🍳 Pantry,Rice & Grains,14,2,3,6.05811,0,3.92757,0
2023-09-19,Grocery Food,🍿 Salty Snacks,Dips,2,2,6,24.129699,1.207088,15.51711,0
2023-09-01,Grocery Food,🥘 Instant Meals,Instant Meals,12,4,5,12.415172,2.101184,7.72185,0
2023-09-07,Grocery Food,🥫 Canned Goods & Preserves,Olives & Antipasti,6,3,7,22.958035,0,15.62086,0
2023-07-21,Grocery Food,🍬 Sweet Snacks,Bio & Special Nutrition Snacks,15,6,6,17.511879,0,11.01886,0
2023-08-13,Grocery Food,🍺 Beer & Cider,International Beer,33,23,185,320.872548,5.073594,192.53853,0
2023-09-22,Grocery Food,🍬 Sweet Snacks,Chocolate Bars,30,21,98,91.474375,3.435795,60.92257,0
2023-09-19,Grocery Food,❄️ Frozen Products,Frozen Vegetables,8,4,11,24.039168,0.848986,15.45275,0
2023-07-19,Grocery Food,🧑‍🍳 Pantry,Rice & Grains,13,2,3,5.983543,0.283293,3.06907,0
2023-07-12,Grocery Food,🍺 Beer & Cider,International Beer,34,24,243,478.735647,3.606474,280.77119,1
2023-07-01,Grocery Food,🍿 Salty Snacks,Rice & Corn Cakes,14,11,46,60.136731,1.698368,38.08279,0
2023-07-28,Grocery Food,🥃 Spirits,Rum,12,3,7,113.781934,6.559118,68.46827,0
2023-09-10,Grocery Food,🥤 Beverages,Nectar Drinks,6,2,2,7.858077,1.572421,4.4814,0
2023-08-16,Grocery Food,🥘 Instant Meals,Instant Soups,12,5,12,15.173178,1.013166,8.37684,0
2023-08-18,Grocery Food,❄️ Frozen Products,Bio & Special Nutrition Meals,10,5,7,26.636959,0.744128,16.4598,0
2023-09-03,Grocery Food,🥫 Canned Goods & Preserves,Canned Meat & Fish Alternatives,1,1,1,4.624893,0,3.28329,0
2023-07-06,Grocery Food,🍿 Salty Snacks,Dips,3,2,2,7.988863,0.871952,5.08437,0
2023-09-07,Grocery Food,🍿 Salty Snacks,Nuts,19,12,25,56.533633,2.305275,38.42955,0
2023-07-11,Grocery Food,🥘 Instant Meals,Instant Meals,12,6,12,26.397644,2.173544,15.62081,0
2023-09-05,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,40,11,23,38.600681,2.135177,24.18582,0
2023-08-14,Grocery Food,🧑‍🍳 Pantry,Gluten Free Pasta,4,2,2,6.370178,0.991546,3.79418,0
2023-09-14,Grocery Food,🧑‍🍳 Pantry,Cereal & Muesli,43,19,42,113.857852,2.130384,75.30434,0
2023-09-28,Grocery Food,🍺 Beer & Cider,Flavoured Beer & Hard Seltzer,5,3,19,26.794521,0,17.07244,0
2023-07-08,Grocery Food,🧑‍🍳 Pantry,More Pantry,8,2,2,8.545102,1.281362,4.22405,0
2023-07-29,Grocery Food,🥘 Instant Meals,Instant Pasta & Noodles,4,1,3,6.065839,0.809588,3.61279,0
2023-09-17,Grocery Food,🍬 Sweet Snacks,Chocolate Tablets,74,39,98,192.067628,7.013111,121.63506,22
2023-08-03,Grocery Food,"☕️ Coffee, Tea & Cocoa",Coffee Pods & Capsules,22,11,26,125.224943,3.254224,81.62764,0
2023-08-22,Grocery Food,❄️ Frozen Products,Bio & Special Nutrition Meals,10,7,27,99.15875,12.411801,58.08908,0
2023-09-12,Grocery Food,🥤 Beverages,Nectar Drinks,6,2,5,19.094346,1.528352,10.66628,0
2023-08-05,Grocery Food,🍦 Ice Cream,Large,25,21,58,472.309402,39.173092,297.5405,0
2023-09-08,Grocery Food,❄️ Frozen Products,Frozen Meals,20,10,23,90.09702,2.086427,56.52388,0
2023-07-08,Grocery Food,🥫 Canned Goods & Preserves,Canned Meat,1,0,0,0,0,0,0
2023-08-26,Grocery Food,🥤 Beverages,Kombucha,0,0,0,0,0,0,0
2023-07-10,Grocery Food,🍬 Sweet Snacks,Cereal Bars,28,13,26,40.239787,3.059307,26.01622,0
2023-08-07,Grocery Food,❄️ Frozen Products,Frozen Desserts,5,1,1,5.149197,1.030243,3.38162,0
2023-08-01,Grocery Food,🧑‍🍳 Pantry,Gluten Free Pasta,4,1,1,2.837093,0.993692,1.67305,0
2023-08-02,Grocery Food,🧑‍🍳 Pantry,Spices & Flavouring,40,5,7,13.035823,0.498494,8.27582,0
2023-09-13,Grocery Food,🍷 Wine,Bio & Organic Wine,4,1,1,8.046148,1.609632,6.03612,0
2023-07-29,Grocery Food,🍦 Ice Cream,Singles,3,3,42,59.687516,2.54818,37.50093,0
2023-09-10,Grocery Food,🍬 Sweet Snacks,More Sweet Snacks,6,2,14,13.357522,0.774115,8.11208,0
2023-07-02,Grocery Food,❄️ Frozen Products,Frozen Pastry,8,7,11,57.664241,7.863217,33.11111,0
2023-08-31,Grocery Food,🍬 Sweet Snacks,Chocolate Tablets,73,30,58,118.306086,6.37556,74.67095,0
2023-09-21,Grocery Food,🥤 Beverages,Sports & Functional Drinks,4,4,14,29.444018,0.605538,17.14575,0
2023-07-06,Grocery Food,"☕️ Coffee, Tea & Cocoa",Creamers & Mix-ins,5,3,8,15.727444,1.760054,9.19062,0
2023-09-20,Grocery Food,🥤 Beverages,Sports & Functional Drinks,4,4,12,22.408934,0,13.36892,0
2023-08-04,Grocery Food,🍦 Ice Cream,Large,25,21,46,388.054621,19.801551,245.47377,0
2023-08-31,Grocery Food,🧑‍🍳 Pantry,Rice & Grains,14,7,13,26.184323,1.335832,16.12916,0
2023-07-24,Grocery Food,❄️ Frozen Products,Frozen Fish & Seafood,4,1,2,16.826904,5.049292,13.00944,0
2023-08-07,Grocery Food,🍬 Sweet Snacks,Biscuits,47,29,60,114.538841,6.900612,71.8181,0
2023-08-10,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,42,16,30,50.307886,2.196799,31.49249,0
2023-09-17,Grocery Food,🍺 Beer & Cider,Non-Alcoholic Beer & Cider,9,5,19,37.126804,0,23.56313,1
2023-09-12,Grocery Food,❄️ Frozen Products,Frozen Fish & Seafood,7,3,5,30.03413,2.815386,21.46128,0
2023-07-16,Grocery Food,🍿 Salty Snacks,More Snacks,32,23,81,70.523824,3.407701,43.48164,0
2023-08-28,Grocery Food,🥤 Beverages,Energy Drinks,31,22,142,185.645205,5.1504,120.07438,0
2023-08-31,Grocery Food,🍷 Wine,Rose Wine,47,5,8,58.983031,0,39.22082,0
2023-09-09,Grocery Food,❄️ Frozen Products,Frozen Meat & Poultry,2,2,2,11.516334,0,7.52248,0
2023-07-06,Grocery Food,🍿 Salty Snacks,Nuts,20,12,23,69.245564,4.739229,47.29664,0
2023-07-01,Grocery Food,🍬 Sweet Snacks,Bio & Special Nutrition Snacks,15,4,7,19.34969,2.087661,12.14879,0
2023-08-08,Grocery Food,🥃 Spirits,Cocktails & Mixers,15,8,17,42.136346,1.172195,22.92169,0
2023-08-08,Grocery Food,🍺 Beer & Cider,Flavoured Beer & Hard Seltzer,5,4,47,59.686924,0.715444,38.39138,0
2023-07-14,Grocery Food,🍬 Sweet Snacks,Biscuits,47,28,46,96.885822,6.336337,61.78188,0
2023-08-22,Grocery Food,🍬 Sweet Snacks,Pralines / More Chocolate,43,7,12,43.892827,3.23962,28.61801,0
2023-09-12,Grocery Food,🧑‍🍳 Pantry,"Honey, Jam & Spreads",36,11,23,81.338499,9.552201,52.32799,0
2023-08-31,Grocery Food,🧑‍🍳 Pantry,Gluten Free Pasta,3,0,0,0,0,0,0
2023-07-10,Grocery Food,🍦 Ice Cream,Large,35,21,84,736.387582,79.333825,452.52692,0
2023-09-02,Grocery Food,🍿 Salty Snacks,Seeds,18,14,40,55.683178,4.509575,33.22551,0
2023-07-13,Grocery Food,🍺 Beer & Cider,National Favourites,14,9,194,176.152947,16.151978,107.25634,0
2023-08-26,Grocery Food,🥤 Beverages,More Beverages,0,0,0,0,0,0,0
2023-09-09,Grocery Food,❄️ Frozen Products,Frozen Potatoes,5,5,19,56.979465,6.791374,32.64372,0
2023-09-11,Grocery Food,🍿 Salty Snacks,Nuts,19,11,23,78.469663,3.228509,54.65733,0
2023-08-26,Grocery Food,🥃 Spirits,Brandy & Cognac,6,1,1,26.539193,0,11.17442,0
2023-07-01,Grocery Food,🍬 Sweet Snacks,Cereal Bars,30,17,49,63.172685,2.045028,39.0782,2
2023-09-02,Grocery Food,🍺 Beer & Cider,Craft Beer,13,6,10,24.20483,1.062732,13.99779,0
2023-08-07,Grocery Food,🥫 Canned Goods & Preserves,Olives & Antipasti,6,2,3,7.165242,0.888837,4.66479,0
2023-08-31,Grocery Food,🥤 Beverages,More Beverages,0,0,0,0,0,0,0
2023-07-17,Grocery Food,🥃 Spirits,Tequila & Mezcal,4,0,0,0,0,0,0
2023-08-12,Grocery Food,❄️ Frozen Products,Frozen Potatoes,6,4,16,43.037765,0,23.6815,0
2023-07-30,Grocery Food,"☕️ Coffee, Tea & Cocoa",Creamers & Mix-ins,5,4,7,15.618648,0,9.30081,0
2023-07-08,Grocery Food,❄️ Frozen Products,Frozen Pizza,12,8,18,79.58717,7.458429,50.16509,0
2023-07-16,Grocery Food,🧑‍🍳 Pantry,Gluten Free Cereal,3,1,1,0.808848,0,0.45612,0
2023-08-24,Grocery Food,💧 Water & Flavoured Water,Flavoured Still water,13,10,51,75.801273,4.690369,48.50564,0
2023-07-01,Grocery Food,🥫 Canned Goods & Preserves,Olives & Antipasti,6,3,5,15.921465,0.765834,10.05782,0
2023-08-29,Grocery Food,❄️ Frozen Products,Frozen Fruits & Berries,7,3,5,28.734975,2.26722,15.60331,0
2023-08-31,Grocery Food,🍦 Ice Cream,Cups,8,4,15,39.842188,2.266865,23.05527,0
2023-08-01,Grocery Food,🍦 Ice Cream,Large,25,17,30,250.71465,8.063106,157.82878,0
2023-07-03,Grocery Food,🍷 Wine,White Wine,61,17,29,207.489154,8.701746,129.47849,0
2023-07-31,Grocery Food,🥘 Instant Meals,Instant Meals,12,4,6,25.316159,2.330205,16.41477,0
2023-08-14,Grocery Food,🥫 Canned Goods & Preserves,Canned Fruits,9,4,6,10.146148,1.637063,6.07069,0
2023-09-17,Grocery Food,❄️ Frozen Products,Frozen Vegetables,8,7,15,32.937377,2.79759,21.34539,0
2023-09-25,Grocery Food,🍿 Salty Snacks,Popcorn,8,8,37,32.994323,2.795648,21.60152,0
2023-09-01,Grocery Food,🥘 Instant Meals,Cup Meals,6,0,0,0,0,0,0
2023-08-21,Grocery Food,🥃 Spirits,Gin,11,1,1,10.77776,0,6.02971,0
2023-07-29,Grocery Food,🍿 Salty Snacks,Seeds,19,10,36,45.976036,1.360108,27.90813,0
2023-08-25,Grocery Food,"☕️ Coffee, Tea & Cocoa",Tea,39,5,12,27.599805,0,15.493,14
2023-08-18,Grocery Food,❄️ Frozen Products,Frozen Meat & Poultry,2,0,0,0,0,0,0
2023-08-05,Grocery Food,🍿 Salty Snacks,Nuts,19,14,39,114.850332,6.157984,79.26612,0
2023-07-18,Grocery Food,🥤 Beverages,Juices & Smoothies,46,23,43,84.68212,5.452333,51.39721,0
2023-08-18,Grocery Food,🥘 Instant Meals,Instant Pasta & Noodles,4,3,5,12.64816,1.213254,8.12676,0
2023-07-16,Grocery Food,🍬 Sweet Snacks,Cereal Bars,26,12,19,24.551265,1.459575,15.16944,0
2023-07-28,Grocery Food,🥘 Instant Meals,Instant Soups,12,3,9,10.018114,0.182479,5.9103,0
2023-09-09,Grocery Food,🍿 Salty Snacks,Chips,74,61,245,431.716563,23.838251,308.81328,8
2023-07-06,Grocery Food,🍬 Sweet Snacks,Candies,9,6,7,11.77338,0.345148,7.87785,0
2023-08-28,Grocery Food,🍿 Salty Snacks,Chips,75,62,197,292.586865,13.598758,209.61974,0
2023-08-28,Grocery Food,❄️ Frozen Products,Frozen Meat & Poultry,2,1,1,5.990579,0,3.96808,0
2023-07-30,Grocery Food,🥤 Beverages,Energy Drinks,32,23,109,169.582186,9.861222,108.10196,0
2023-09-11,Grocery Food,🍬 Sweet Snacks,Gummies,6,4,6,8.855221,0.886731,5.86048,0
2023-07-22,Grocery Food,🍬 Sweet Snacks,Chocolate Bars,28,19,78,67.201348,3.07269,45.27764,0
2023-09-03,Grocery Food,🍿 Salty Snacks,Rice & Corn Cakes,14,10,22,26.221869,0.412179,16.31544,0
2023-08-16,Grocery Food,"☕️ Coffee, Tea & Cocoa",Ground Coffee,14,5,8,34.086967,2.476178,21.00699,0
2023-09-07,Grocery Food,🥤 Beverages,Nectar Drinks,6,4,11,42.697955,3.103254,24.44115,0
2023-09-11,Grocery Food,🥫 Canned Goods & Preserves,Canned Vegetable,39,16,31,52.939865,3.752484,32.80928,0
2023-09-04,Grocery Food,🍿 Salty Snacks,Bio & Special Nutrition Snacks,4,3,9,8.06708,0.646821,5.15234,0
2023-09-14,Grocery Food,🥫 Canned Goods & Preserves,Canned Fruits,8,3,7,15.053507,1.28145,9.1834,0
2023-08-10,Grocery Food,🍷 Wine,Sparkling Wine,25,6,12,255.965389,38.292251,155.08466,0
2023-09-28,Grocery Food,❄️ Frozen Products,Frozen Desserts,7,3,3,21.962622,1.983811,13.56107,0
2023-08-26,Grocery Food,🍬 Sweet Snacks,More Sweet Snacks,5,1,1,1.618812,0,0.98669,0
2023-09-10,Grocery Food,🥤 Beverages,Iced Tea,27,18,42,64.566055,5.563955,40.33863,1
2023-08-13,Grocery Food,❄️ Frozen Products,Frozen Pastry,5,3,5,28.614835,1.051941,17.07181,0
2023-09-04,Grocery Food,🍿 Salty Snacks,Chips,74,62,240,389.512104,21.290544,277.01401,2
2023-09-09,Grocery Food,❄️ Frozen Products,Frozen Pastry,5,1,1,6.543646,0,3.47021,0
2023-08-13,Grocery Food,🍬 Sweet Snacks,Bio & Special Nutrition Snacks,15,1,1,1.009459,0.202296,0.60487,0
2023-08-31,Grocery Food,💧 Water & Flavoured Water,Flavoured Still water,13,12,35,50.306196,1.141528,31.639,0
